"","report_date","trans_date","Ticker","Representative","Transaction","Amount","House","Range","report_lag","overdue","DNR","first_name","last_name","party"
"4573",2020-05-13,2020-04-23,"ICFI","Gilbert Cisneros","Sale",1001,"Representatives","$1,001-$15,000",20,0,0,"Gilbert","Cisneros","D"
"4574",2020-05-13,2020-04-23,"ICFI","Gilbert Cisneros","Sale",1001,"Representatives","$1,001-$15,000",20,0,0,"Gilbert","Cisneros","D"
"4575",2020-04-16,2020-03-31,"ICFI","Gilbert Cisneros","Purchase",1001,"Representatives","$1,001-$15,000",16,0,0,"Gilbert","Cisneros","D"
"4576",2019-11-15,2019-10-22,"ICFI","Gilbert Cisneros","Purchase",1001,"Representatives","$1,001-$15,000",24,0,0,"Gilbert","Cisneros","D"
"4577",2018-08-13,2017-09-28,"ICFI","Josh Gottheimer","Purchase",1001,"Representatives","$1,001-$15,000",319,274,0,"Josh","Gottheimer","D"
"4578",2020-12-02,2020-11-13,"ICL","Greg Gianforte","Sale",15001,"Representatives","$15,001-$50,000",19,0,0,"Greg","Gianforte","R"
"4579",2021-10-07,2021-09-02,"ICLR","Kevin Hern","Purchase",15001,"Representatives","$15,001-$50,000",35,0,0,"Kevin","Hern","R"
"4580",2020-08-15,2020-07-27,"ICLR","Kevin Hern","Purchase",1001,"Representatives","$1,001-$15,000",19,0,0,"Kevin","Hern","R"
"4581",2019-12-15,2019-11-07,"ICLR","Kevin Hern","Purchase",1001,"Representatives","$1,001-$15,000",38,0,0,"Kevin","Hern","R"
"4582",2019-09-16,2019-08-07,"ICLR","Kevin Hern","Purchase",50001,"Representatives","$50,001-$100,000",40,0,0,"Kevin","Hern","R"
"4583",2021-01-11,2020-12-23,"ICUI","Gilbert Cisneros","Sale",1001,"Representatives","$1,001-$15,000",19,0,0,"Gilbert","Cisneros","D"
"4584",2021-01-07,2020-12-21,"ICUI","Josh Gottheimer","Sale",1001,"Representatives","$1,001-$15,000",17,0,0,"Josh","Gottheimer","D"
"4585",2020-10-14,2020-09-25,"ICUI","Gilbert Cisneros","Purchase",1001,"Representatives","$1,001-$15,000",19,0,0,"Gilbert","Cisneros","D"
"4586",2020-10-14,2020-09-24,"ICUI","Gilbert Cisneros","Purchase",15001,"Representatives","$15,001-$50,000",20,0,0,"Gilbert","Cisneros","D"
"4587",2020-10-14,2020-09-23,"ICUI","Gilbert Cisneros","Purchase",1001,"Representatives","$1,001-$15,000",21,0,0,"Gilbert","Cisneros","D"
"4588",2020-04-16,2020-03-31,"ICUI","Gilbert Cisneros","Purchase",1001,"Representatives","$1,001-$15,000",16,0,0,"Gilbert","Cisneros","D"
"4589",2019-09-11,2019-08-15,"ICUI","Gilbert Cisneros","Sale",1001,"Representatives","$1,001-$15,000",27,0,0,"Gilbert","Cisneros","D"
"4590",2019-08-19,2019-07-30,"ICUI","Gilbert Cisneros","Sale",1001,"Representatives","$1,001-$15,000",20,0,0,"Gilbert","Cisneros","D"
"4591",2019-09-16,2019-07-26,"ICUI","Josh Gottheimer","Sale",1001,"Representatives","$1,001-$15,000",52,7,0,"Josh","Gottheimer","D"
"4592",2020-04-16,2020-03-31,"IDA","Gilbert Cisneros","Purchase",1001,"Representatives","$1,001-$15,000",16,0,0,"Gilbert","Cisneros","D"
"4593",2021-03-16,2021-02-16,"IDXX","Peter Meijer","Sale",1001,"Representatives","$1,001-$15,000",28,0,0,"Peter","Meijer","R"
"4594",2020-11-05,2020-10-09,"IDXX","Gilbert Cisneros","Sale",1001,"Representatives","$1,001-$15,000",27,0,0,"Gilbert","Cisneros","D"
"4595",2020-09-14,2020-08-11,"IDXX","Gilbert Cisneros","Sale",1001,"Representatives","$1,001-$15,000",34,0,0,"Gilbert","Cisneros","D"
"4596",2020-07-17,2020-06-10,"IDXX","Gilbert Cisneros","Sale",1001,"Representatives","$1,001-$15,000",37,0,0,"Gilbert","Cisneros","D"
"4597",2020-05-13,2020-04-09,"IDXX","Gilbert Cisneros","Purchase",1001,"Representatives","$1,001-$15,000",34,0,0,"Gilbert","Cisneros","D"
"4598",2020-05-13,2020-04-09,"IDXX","Gilbert Cisneros","Purchase",1001,"Representatives","$1,001-$15,000",34,0,0,"Gilbert","Cisneros","D"
"4599",2019-06-18,2019-06-03,"IDXX","Gilbert Cisneros","Sale",1001,"Representatives","$1,001-$15,000",15,0,0,"Gilbert","Cisneros","D"
"4600",2019-03-08,2019-02-27,"IDXX","Gilbert Cisneros","Purchase",1001,"Representatives","$1,001-$15,000",9,0,0,"Gilbert","Cisneros","D"
"4601",2019-03-08,2019-02-26,"IDXX","Gilbert Cisneros","Purchase",1001,"Representatives","$1,001-$15,000",10,0,0,"Gilbert","Cisneros","D"
"4602",2021-07-23,2021-03-29,"IDXX","Tommy Tuberville","Purchase",1001,"Senate","$1,001 - $15,000",116,71,0,"Tommy","Tuberville","R"
"4603",2019-04-15,2019-03-25,"IEX","Van Taylor","Sale",1001,"Representatives","$1,001-$15,000",21,0,0,"Van","Taylor","R"
"4604",2021-07-23,2021-03-29,"IEX","Tommy Tuberville","Purchase",1001,"Senate","$1,001 - $15,000",116,71,0,"Tommy","Tuberville","R"
"4605",2021-07-23,2021-03-29,"IEX","Tommy Tuberville","Purchase",1001,"Senate","$1,001 - $15,000",116,71,0,"Tommy","Tuberville","R"
"4606",2022-01-10,2021-12-28,"IFF","Robert Scott","Sale",1001,"Representatives","$1,001-$15,000",13,0,0,"Robert","Scott","D"
"4607",2021-05-28,2021-04-09,"IFF","Sara Jacobs","Sale",15001,"Representatives","$15,001-$50,000",49,4,0,"Sara","Jacobs","D"
"4608",2021-02-05,2021-01-27,"IFF","Alan Lowenthal","Purchase",15001,"Representatives","$15,001-$50,000",9,0,0,"Alan","Lowenthal","D"
"4609",2020-11-19,2020-10-16,"IFF","Robert Wittman","Purchase",1001,"Representatives","$1,001-$15,000",34,0,0,"Robert","Wittman","R"
"4610",2020-08-03,2020-07-28,"IFF","Greg Gianforte","Sale",100001,"Representatives","$100,001-250,000",6,0,0,"Greg","Gianforte","R"
"4611",2020-03-12,2020-02-28,"IFF","Dean Phillips","Sale",1001,"Representatives","$1,001-$15,000",13,0,0,"Dean","Phillips","D"
"4612",2019-12-12,2019-11-29,"IFF","Robert Wittman","Purchase",1001,"Representatives","$1,001-$15,000",13,0,0,"Robert","Wittman","R"
"4613",2019-12-11,2019-11-22,"IFF","Dean Phillips","Purchase",1001,"Representatives","$1,001-$15,000",19,0,0,"Dean","Phillips","D"
"4614",2018-09-25,2018-08-29,"IFF","Carlos Curbelo","Purchase",1001,"Representatives","$1,001-$15,000",27,0,0,"Carlos","Curbelo","R"
"4615",2018-07-30,2018-07-27,"IFF","Greg Gianforte","Purchase",50001,"Representatives","$50,001-$100,000",3,0,0,"Greg","Gianforte","R"
"4616",2020-04-07,2020-03-18,"IHG","Greg Gianforte","Purchase",1001,"Representatives","$1,001-$15,000",20,0,0,"Greg","Gianforte","R"
"4617",2019-07-08,2019-05-28,"IHG","Mikie Sherrill","Sale",1001,"Representatives","$1,001-$15,000",41,0,0,"Mikie","Sherrill","D"
"4618",NA,2020-03-13,"IHRT","Richard Blumenthal","Purchase",100001,"Senate","$100,001-$250,000",NA,NA,1,"Richard","Blumenthal","D"
"4619",NA,2020-03-12,"IHRT","Richard Blumenthal","Purchase",100001,"Senate","$100,001-$250,000",NA,NA,1,"Richard","Blumenthal","D"
"4620",NA,2020-03-09,"IHRT","Richard Blumenthal","Purchase",100001,"Senate","$100,001-$250,000",NA,NA,1,"Richard","Blumenthal","D"
"4621",NA,2019-09-13,"IHRT","Richard Blumenthal","Purchase",250001,"Senate","$250,001-$500,000",NA,NA,1,"Richard","Blumenthal","D"
"4622",NA,2019-09-12,"IHRT","Richard Blumenthal","Purchase",15001,"Senate","$15,001-$50,000",NA,NA,1,"Richard","Blumenthal","D"
"4623",2018-08-21,2018-07-26,"IIN","Tina Smith","Sale",100001,"Senate","$100,001 - $250,000",26,0,0,"Tina","Smith","D"
"4624",2019-11-06,2019-11-05,"IIVI","Bob Gibbs","Purchase",1001,"Representatives","$1,001-$15,000",1,0,0,"Bob","Gibbs","R"
"4625",2022-02-11,2021-12-01,"ILMN","Kathy Manning","Purchase",1001,"Representatives","$1,001-$15,000",72,27,0,"Kathy","Manning","D"
"4626",2022-02-11,2021-10-26,"ILMN","Kathy Manning","Purchase",1001,"Representatives","$1,001-$15,000",108,63,0,"Kathy","Manning","D"
"4627",2021-10-01,2021-09-17,"ILMN","Donald Beyer","Sale",1001,"Representatives","$1,001-$15,000",14,0,0,"Donald","Beyer","D"
"4628",2022-02-11,2021-08-25,"ILMN","Kathy Manning","Purchase",1001,"Representatives","$1,001-$15,000",170,125,0,"Kathy","Manning","D"
"4629",2021-06-07,2021-05-06,"ILMN","Donald Beyer","Sale",1001,"Representatives","$1,001-$15,000",32,0,0,"Donald","Beyer","D"
"4630",2022-02-11,2021-02-24,"ILMN","Kathy Manning","Sale",1001,"Representatives","$1,001-$15,000",352,307,0,"Kathy","Manning","D"
"4631",2020-12-01,2020-11-17,"ILMN","Donald Beyer","Purchase",1001,"Representatives","$1,001-$15,000",14,0,0,"Donald","Beyer","D"
"4632",2020-12-09,2020-11-06,"ILMN","Josh Gottheimer","Sale",1001,"Representatives","$1,001-$15,000",33,0,0,"Josh","Gottheimer","D"
"4633",2020-09-06,2020-08-27,"ILMN","Donald Beyer","Sale",1001,"Representatives","$1,001-$15,000",10,0,0,"Donald","Beyer","D"
"4634",2020-08-09,2020-07-14,"ILMN","Donald Beyer","Sale",1001,"Representatives","$1,001-$15,000",26,0,0,"Donald","Beyer","D"
"4635",2020-05-31,2020-05-01,"ILMN","Donald Beyer","Sale",1001,"Representatives","$1,001-$15,000",30,0,0,"Donald","Beyer","D"
"4636",2020-05-09,2020-04-27,"ILMN","Donald Beyer","Sale",1001,"Representatives","$1,001-$15,000",12,0,0,"Donald","Beyer","D"
"4637",2020-05-09,2020-04-27,"ILMN","Donald Beyer","Sale",1001,"Representatives","$1,001-$15,000",12,0,0,"Donald","Beyer","D"
"4638",2020-02-22,2020-02-14,"ILMN","Donald Beyer","Purchase",1001,"Representatives","$1,001-$15,000",8,0,0,"Donald","Beyer","D"
"4639",2020-02-22,2020-01-27,"ILMN","Donald Beyer","Purchase",1001,"Representatives","$1,001-$15,000",26,0,0,"Donald","Beyer","D"
"4640",2020-02-22,2020-01-10,"ILMN","Donald Beyer","Purchase",1001,"Representatives","$1,001-$15,000",43,0,0,"Donald","Beyer","D"
"4641",2020-01-02,2019-12-23,"ILMN","Donald Beyer","Purchase",1001,"Representatives","$1,001-$15,000",10,0,0,"Donald","Beyer","D"
"4642",2020-01-31,2019-12-18,"ILMN","John Larson","Sale",1001,"Representatives","$1,001-$15,000",44,0,0,"John","Larson","D"
"4643",2019-12-14,2019-12-10,"ILMN","Donald Beyer","Purchase",1001,"Representatives","$1,001-$15,000",4,0,0,"Donald","Beyer","D"
"4644",2019-12-14,2019-11-25,"ILMN","Donald Beyer","Purchase",1001,"Representatives","$1,001-$15,000",19,0,0,"Donald","Beyer","D"
"4645",2019-12-14,2019-11-19,"ILMN","Donald Beyer","Purchase",1001,"Representatives","$1,001-$15,000",25,0,0,"Donald","Beyer","D"
"4646",2019-10-11,2019-09-11,"ILMN","Josh Gottheimer","Sale",1001,"Representatives","$1,001-$15,000",30,0,0,"Josh","Gottheimer","D"
"4647",2019-02-07,2019-01-11,"ILMN","Susan Davis","Purchase",15001,"Representatives","$15,001-$50,000",27,0,0,"Susan","Davis","D"
"4648",2018-11-16,2018-10-24,"ILMN","Josh Gottheimer","Purchase",1001,"Representatives","$1,001-$15,000",23,0,0,"Josh","Gottheimer","D"
"4649",2018-08-13,2017-07-24,"ILMN","Josh Gottheimer","Sale",1001,"Representatives","$1,001-$15,000",385,340,0,"Josh","Gottheimer","D"
"4650",2020-04-14,2020-03-04,"ILMN","Sheldon Whitehouse","Sale",1001,"Senate","$1,001 - $15,000",41,0,0,"Sheldon","Whitehouse","D"
"4651",2019-01-10,2018-12-28,"ILMN","Sheldon Whitehouse","Purchase",1001,"Senate","$1,001 - $15,000",13,0,0,"Sheldon","Whitehouse","D"
"4652",2022-02-04,2022-01-27,"ILPT","Virginia Foxx","Sale",50001,"Representatives","$50,001-$100,000",8,0,0,"Virginia","Foxx","R"
"4653",2021-12-03,2021-11-19,"ILPT","Virginia Foxx","Purchase",1001,"Representatives","$1,001-$15,000",14,0,0,"Virginia","Foxx","R"
"4654",2021-10-04,2021-09-10,"ILPT","Virginia Foxx","Purchase",15001,"Representatives","$15,001-$50,000",24,0,0,"Virginia","Foxx","R"
"4655",2021-03-03,2021-02-18,"ILPT","Virginia Foxx","Purchase",15001,"Representatives","$15,001-$50,000",13,0,0,"Virginia","Foxx","R"
"4656",2019-03-06,2019-01-28,"ILPT","Greg Gianforte","Sale",15001,"Representatives","$15,001-$50,000",37,0,0,"Greg","Gianforte","R"
"4657",2021-01-11,2020-12-22,"INCY","Gilbert Cisneros","Sale",1001,"Representatives","$1,001-$15,000",20,0,0,"Gilbert","Cisneros","D"
"4658",2020-10-14,2020-09-16,"INCY","Gilbert Cisneros","Purchase",1001,"Representatives","$1,001-$15,000",28,0,0,"Gilbert","Cisneros","D"
"4659",2018-12-08,2018-11-12,"INCY","Shelley Capito","Sale",1001,"Senate","$1,001 - $15,000",26,0,0,"Shelley","Capito","R"
"4660",2017-10-06,2017-09-08,"INCY","Shelley Capito","Purchase",1001,"Senate","$1,001 - $15,000",28,0,0,"Shelley","Capito","R"
"4661",2018-08-06,2017-10-12,"INFI","Roger Marshall","Purchase",1001,"Representatives","$1,001-$15,000",298,253,0,"Roger","Marshall","R"
"4662",2022-02-11,2021-12-31,"INFO","Kathy Manning","Sale",15001,"Representatives","$15,001-$50,000",42,0,0,"Kathy","Manning","D"
"4663",2022-02-11,2021-05-19,"INFO","Kathy Manning","Sale",1001,"Representatives","$1,001-$15,000",268,223,0,"Kathy","Manning","D"
"4664",2022-02-11,2021-03-25,"INFO","Kathy Manning","Sale",1001,"Representatives","$1,001-$15,000",323,278,0,"Kathy","Manning","D"
"4665",2022-02-11,2021-03-16,"INFO","Kathy Manning","Sale",1001,"Representatives","$1,001-$15,000",332,287,0,"Kathy","Manning","D"
"4666",2022-02-11,2021-02-11,"INFO","Kathy Manning","Sale",1001,"Representatives","$1,001-$15,000",365,320,0,"Kathy","Manning","D"
"4667",2022-02-11,2021-02-02,"INFO","Kathy Manning","Sale",15001,"Representatives","$15,001-$50,000",374,329,0,"Kathy","Manning","D"
"4668",2021-02-10,2021-01-08,"INFO","Susie Lee","Sale",1001,"Representatives","$1,001-$15,000",33,0,0,"Susie","Lee","D"
"4669",2021-01-11,2020-12-08,"INFO","Susie Lee","Sale",1001,"Representatives","$1,001-$15,000",34,0,0,"Susie","Lee","D"
"4670",2020-10-09,2020-09-23,"INFO","Dean Phillips","Purchase",1001,"Representatives","$1,001-$15,000",16,0,0,"Dean","Phillips","D"
"4671",2020-07-10,2020-06-05,"INFO","Susie Lee","Sale",1001,"Representatives","$1,001-$15,000",35,0,0,"Susie","Lee","D"
"4672",2020-04-16,2020-03-18,"INFO","Gilbert Cisneros","Purchase",1001,"Representatives","$1,001-$15,000",29,0,0,"Gilbert","Cisneros","D"
"4673",2019-12-31,2019-12-09,"INFO","Greg Gianforte","Sale",250001,"Representatives","$250,001-$1,000,000",22,0,0,"Greg","Gianforte","R"
"4674",2019-11-27,2019-10-11,"INFO","Greg Gianforte","Sale",15001,"Representatives","$15,001-$50,000",47,2,0,"Greg","Gianforte","R"
"4675",2019-10-21,2019-09-12,"INFO","Susie Lee","Sale",1001,"Representatives","$1,001-$15,000",39,0,0,"Susie","Lee","D"
"4676",2019-04-20,2019-03-28,"INFO","Alan Lowenthal","Sale",1001,"Representatives","$1,001-$15,000",23,0,0,"Alan","Lowenthal","D"
"4677",2019-04-20,2019-03-28,"INFO","Alan Lowenthal","Sale",1001,"Representatives","$1,001-$15,000",23,0,0,"Alan","Lowenthal","D"
"4678",2019-04-20,2019-03-28,"INFO","Alan Lowenthal","Sale",266.92,"Representatives","$266.92",23,0,0,"Alan","Lowenthal","D"
"4679",2019-04-20,2019-03-27,"INFO","Alan Lowenthal","Sale",1001,"Representatives","$1,001-$15,000",24,0,0,"Alan","Lowenthal","D"
"4680",2019-04-20,2019-03-27,"INFO","Alan Lowenthal","Sale",368.78,"Representatives","$368.78",24,0,0,"Alan","Lowenthal","D"
"4681",2019-04-20,2019-03-27,"INFO","Alan Lowenthal","Sale",1001,"Representatives","$1,001-$15,000",24,0,0,"Alan","Lowenthal","D"
"4682",2019-04-15,2019-03-25,"INFO","Van Taylor","Sale",1001,"Representatives","$1,001-$15,000",21,0,0,"Van","Taylor","R"
"4683",2019-03-04,2019-01-29,"INFO","Susie Lee","Sale",1001,"Representatives","$1,001-$15,000",34,0,0,"Susie","Lee","D"
"4684",2018-12-12,2018-11-14,"INFO","Alan Lowenthal","Sale",1001,"Representatives","$1,001-$15,000",28,0,0,"Alan","Lowenthal","D"
"4685",2018-12-12,2018-11-14,"INFO","Alan Lowenthal","Sale",1001,"Representatives","$1,001-$15,000",28,0,0,"Alan","Lowenthal","D"
"4686",2018-11-20,2018-11-13,"INFO","Alan Lowenthal","Sale",1001,"Representatives","$1,001-$15,000",7,0,0,"Alan","Lowenthal","D"
"4687",2018-11-20,2018-11-13,"INFO","Alan Lowenthal","Sale",1001,"Representatives","$1,001-$15,000",7,0,0,"Alan","Lowenthal","D"
"4688",2018-11-20,2018-11-12,"INFO","Alan Lowenthal","Sale",1001,"Representatives","$1,001-$15,000",8,0,0,"Alan","Lowenthal","D"
"4689",2018-11-20,2018-11-12,"INFO","Alan Lowenthal","Sale",1001,"Representatives","$1,001-$15,000",8,0,0,"Alan","Lowenthal","D"
"4690",2018-11-20,2018-11-12,"INFO","Alan Lowenthal","Sale",1001,"Representatives","$1,001-$15,000",8,0,0,"Alan","Lowenthal","D"
"4691",2018-11-20,2018-11-12,"INFO","Alan Lowenthal","Sale",1001,"Representatives","$1,001-$15,000",8,0,0,"Alan","Lowenthal","D"
"4692",2018-11-20,2018-11-12,"INFO","Alan Lowenthal","Sale",1001,"Representatives","$1,001-$15,000",8,0,0,"Alan","Lowenthal","D"
"4693",2018-06-28,2018-06-26,"INFO","Alan Lowenthal","Purchase",616.2,"Representatives","$616.20",2,0,0,"Alan","Lowenthal","D"
"4694",2018-06-28,2018-06-20,"INFO","Alan Lowenthal","Purchase",616.2,"Representatives","$616.20",8,0,0,"Alan","Lowenthal","D"
"4695",2019-06-04,2019-05-29,"INFY","David Perdue","Sale",1001,"Senate","$1,001 - $15,000",6,0,0,"David","Perdue","R"
"4696",2019-06-04,2019-05-22,"INFY","David Perdue","Sale",1001,"Senate","$1,001 - $15,000",13,0,0,"David","Perdue","R"
"4697",2019-03-06,2019-02-25,"INFY","David Perdue","Sale",1001,"Senate","$1,001 - $15,000",9,0,0,"David","Perdue","R"
"4698",2017-07-10,2017-06-22,"INFY","David Perdue","Purchase",1001,"Senate","$1,001 - $15,000",18,0,0,"David","Perdue","R"
"4699",2017-07-10,2017-06-20,"INFY","David Perdue","Purchase",1001,"Senate","$1,001 - $15,000",20,0,0,"David","Perdue","R"
"4700",2020-12-02,2020-11-13,"ING","Greg Gianforte","Sale",1001,"Representatives","$1,001-$15,000",19,0,0,"Greg","Gianforte","R"
"4701",2020-04-07,2020-03-18,"ING","Greg Gianforte","Purchase",1001,"Representatives","$1,001-$15,000",20,0,0,"Greg","Gianforte","R"
"4702",2019-01-02,2019-01-02,"ING","John Rutherford","Sale",1001,"Representatives","$1,001-$15,000",0,0,0,"John","Rutherford","R"
"4703",2019-01-23,2018-12-21,"ING","Greg Gianforte","Sale",15001,"Representatives","$15,001-$50,000",33,0,0,"Greg","Gianforte","R"
"4704",2018-08-20,2017-07-11,"ING","John Rutherford","Purchase",1001,"Representatives","$1,001-$15,000",405,360,0,"John","Rutherford","R"
"4705",2018-12-13,2018-11-20,"INGN","Lamar Smith","Purchase",1001,"Representatives","$1,001-$15,000",23,0,0,"Lamar","Smith","R"
"4706",2019-04-15,2019-03-25,"INGR","Van Taylor","Sale",1001,"Representatives","$1,001-$15,000",21,0,0,"Van","Taylor","R"
"4707",2020-03-02,2020-02-24,"INMD","Tom Rice","Sale",1001,"Representatives","$1,001-$15,000",7,0,0,"Tom","Rice","R"
"4708",2020-03-02,2020-02-24,"INMD","Tom Rice","Sale",1001,"Representatives","$1,001-$15,000",7,0,0,"Tom","Rice","R"
"4709",2019-11-19,2019-11-15,"INMD","Tom Rice","Purchase",1001,"Representatives","$1,001-$15,000",4,0,0,"Tom","Rice","R"
"4710",2020-11-06,2020-09-08,"INO","Chris Jacobs","Sale",1001,"Representatives","$1,001-$15,000",59,14,0,"Chris","Jacobs","R"
"4711",2021-08-26,2020-01-06,"INST","Tom Malinowski","Sale",15001,"Representatives","$15,001-$50,000",598,553,0,"Tom","Malinowski","D"
"4712",2021-03-05,2019-04-18,"INST","Tom Malinowski","Sale",15001,"Representatives","$15,001-$50,000",687,642,0,"Tom","Malinowski","D"
"4713",2021-07-09,2019-04-16,"INST","Tom Malinowski","Sale",15001,"Representatives","$15,001-$50,000",815,770,0,"Tom","Malinowski","D"
"4714",2022-01-10,2021-12-28,"INTC","Robert Scott","Sale",1001,"Representatives","$1,001-$15,000",13,0,0,"Robert","Scott","D"
"4715",2022-01-16,2021-12-08,"INTC","Lois Frankel","Sale",1001,"Representatives","$1,001-$15,000",39,0,0,"Lois","Frankel","D"
"4716",2022-01-16,2021-12-03,"INTC","Lois Frankel","Sale",1001,"Representatives","$1,001-$15,000",44,0,0,"Lois","Frankel","D"
"4717",2021-12-09,2021-11-26,"INTC","Kevin Hern","Purchase",15001,"Representatives","$15,001-$50,000",13,0,0,"Kevin","Hern","R"
"4718",2021-10-14,2021-09-16,"INTC","Katherine Clark","Sale",1001,"Representatives","$1,001-$15,000",28,0,0,"Katherine","Clark","D"
"4719",2021-10-07,2021-09-02,"INTC","Kevin Hern","Purchase",50001,"Representatives","$50,001-$100,000",35,0,0,"Kevin","Hern","R"
"4720",2021-08-04,2021-07-19,"INTC","Marjorie Greene","Purchase",1001,"Representatives","$1,001-$15,000",16,0,0,"Marjorie","Greene","R"
"4721",2021-07-06,2021-06-22,"INTC","John Curtis","Sale",1001,"Representatives","$1,001-$15,000",14,0,0,"John","Curtis","R"
"4722",2021-03-16,2021-02-16,"INTC","Peter Meijer","Sale",15001,"Representatives","$15,001-$50,000",28,0,0,"Peter","Meijer","R"
"4723",2021-02-04,2021-01-15,"INTC","Kathy Manning","Sale",1001,"Representatives","$1,001-$15,000",20,0,0,"Kathy","Manning","D"
"4724",2021-02-04,2021-01-15,"INTC","Kathy Manning","Sale",15001,"Representatives","$15,001-$50,000",20,0,0,"Kathy","Manning","D"
"4725",2021-01-11,2020-12-22,"INTC","Gilbert Cisneros","Sale",1001,"Representatives","$1,001-$15,000",20,0,0,"Gilbert","Cisneros","D"
"4726",2021-01-09,2020-12-18,"INTC","Dean Phillips","Purchase",1001,"Representatives","$1,001-$15,000",22,0,0,"Dean","Phillips","D"
"4727",2020-12-09,2020-11-20,"INTC","Joe Morelle","Sale",1001,"Representatives","$1,001-$15,000",19,0,0,"Joe","Morelle","D"
"4728",2020-12-28,2020-11-05,"INTC","Katherine Clark","Purchase",1001,"Representatives","$1,001-$15,000",53,8,0,"Katherine","Clark","D"
"4729",2020-12-28,2020-11-05,"INTC","Katherine Clark","Purchase",1001,"Representatives","$1,001-$15,000",53,8,0,"Katherine","Clark","D"
"4730",2020-12-03,2020-10-29,"INTC","Dwight Evans","Sale",1001,"Representatives","$1,001-$15,000",35,0,0,"Dwight","Evans","D"
"4731",2020-12-03,2020-10-22,"INTC","Katherine Clark","Sale",1001,"Representatives","$1,001-$15,000",42,0,0,"Katherine","Clark","D"
"4732",2020-12-03,2020-10-22,"INTC","Katherine Clark","Sale",1001,"Representatives","$1,001-$15,000",42,0,0,"Katherine","Clark","D"
"4733",2020-10-13,2020-09-15,"INTC","Roger Marshall","Sale",1001,"Representatives","$1,001-$15,000",28,0,0,"Roger","Marshall","R"
"4734",2020-10-13,2020-09-02,"INTC","Roger Marshall","Purchase",1001,"Representatives","$1,001-$15,000",41,0,0,"Roger","Marshall","R"
"4735",2020-08-15,2020-07-27,"INTC","Kevin Hern","Purchase",1001,"Representatives","$1,001-$15,000",19,0,0,"Kevin","Hern","R"
"4736",2020-08-10,2020-07-24,"INTC","Earl Blumenauer","Purchase",1001,"Representatives","$1,001-$15,000",17,0,0,"Earl","Blumenauer","D"
