,ReportDate,TransactionDate,Ticker,Representative,Transaction,Amount,House,Range
7227,2020-05-08 00:00:00,2020-04-14 00:00:00,MRK,David Perdue,Sale,15001.0,Senate,"$15,001 - $50,000"
7228,2020-05-01 00:00:00,2020-04-07 00:00:00,MRK,Kelly Loeffler,Purchase,15001.0,Senate,"$15,001 - $50,000"
7229,2020-05-08 00:00:00,2020-04-06 00:00:00,MRK,David Perdue,Sale,1001.0,Senate,"$1,001 - $15,000"
7230,2021-05-02 00:00:00,2020-04-06 00:00:00,MRK,David Perdue,Sale,1001.0,Senate,"$1,001 - $15,000"
7231,2021-05-02 00:00:00,2020-04-03 00:00:00,MRK,David Perdue,Sale,15001.0,Senate,"$15,001 - $50,000"
7232,2020-05-08 00:00:00,2020-04-03 00:00:00,MRK,David Perdue,Sale,15001.0,Senate,"$15,001 - $50,000"
7233,2020-04-05 00:00:00,2020-03-31 00:00:00,MRK,David Perdue,Sale,15001.0,Senate,"$15,001 - $50,000"
7234,2020-05-01 00:00:00,2020-02-05 00:00:00,MRK,Kelly Loeffler,Sale,1001.0,Senate,"$1,001 - $15,000"
7235,2020-03-12 00:00:00,2020-02-05 00:00:00,MRK,Kelly Loeffler,Sale,1001.0,Senate,"$1,001 - $15,000"
7236,2019-05-07 00:00:00,2019-04-10 00:00:00,MRK,David Perdue,Sale,15001.0,Senate,"$15,001 - $50,000"
7237,2019-03-06 00:00:00,2019-02-19 00:00:00,MRK,David Perdue,Sale,15001.0,Senate,"$15,001 - $50,000"
7238,2019-01-17 00:00:00,2019-01-11 00:00:00,MRK,James M. Inhofe,Sale,100001.0,Senate,"$100,001 - $250,000"
7239,2018-11-08 00:00:00,2018-10-29 00:00:00,MRK,David Perdue,Sale,1001.0,Senate,"$1,001 - $15,000"
7240,2018-11-08 00:00:00,2018-10-03 00:00:00,MRK,David Perdue,Sale,15001.0,Senate,"$15,001 - $50,000"
7241,2018-07-10 00:00:00,2018-06-04 00:00:00,MRK,Susan M. Collins,Purchase,1001.0,Senate,"$1,001 - $15,000"
7242,2018-05-01 00:00:00,2018-04-24 00:00:00,MRK,David Perdue,Purchase,1001.0,Senate,"$1,001 - $15,000"
7243,2018-02-01 00:00:00,2018-01-16 00:00:00,MRK,David Perdue,Purchase,100001.0,Senate,"$100,001 - $250,000"
7244,2019-05-09 00:00:00,2018-01-04 00:00:00,MRK,Shelley Moore Capito,Sale,1001.0,Senate,"$1,001 - $15,000"
7245,2018-02-10 00:00:00,2018-01-04 00:00:00,MRK,Shelley Moore Capito,Sale,1001.0,Senate,"$1,001 - $15,000"
7246,2019-05-09 00:00:00,2018-01-04 00:00:00,MRK,Shelley Moore Capito,Sale,1001.0,Senate,"$1,001 - $15,000"
7247,2018-01-04 00:00:00,2017-12-13 00:00:00,MRK,David Perdue,Sale,100001.0,Senate,"$100,001 - $250,000"
7248,2017-12-11 00:00:00,2017-11-27 00:00:00,MRK,Sheldon Whitehouse,Sale,15001.0,Senate,"$15,001 - $50,000"
7249,2017-11-02 00:00:00,2017-10-30 00:00:00,MRK,David Perdue,Purchase,1001.0,Senate,"$1,001 - $15,000"
7250,2017-11-02 00:00:00,2017-10-30 00:00:00,MRK,David Perdue,Purchase,1001.0,Senate,"$1,001 - $15,000"
7251,2017-11-02 00:00:00,2017-10-27 00:00:00,MRK,David Perdue,Purchase,15001.0,Senate,"$15,001 - $50,000"
7252,2017-11-07 00:00:00,2017-10-26 00:00:00,MRK,Shelley Moore Capito,Sale,1001.0,Senate,"$1,001 - $15,000"
7253,2017-11-02 00:00:00,2017-10-18 00:00:00,MRK,David Perdue,Purchase,1001.0,Senate,"$1,001 - $15,000"
7254,2017-11-02 00:00:00,2017-10-05 00:00:00,MRK,David Perdue,Purchase,1001.0,Senate,"$1,001 - $15,000"
7255,2017-12-06 00:00:00,2017-09-29 00:00:00,MRK,David Perdue,Purchase,1001.0,Senate,"$1,001 - $15,000"
7256,2017-10-02 00:00:00,2017-09-29 00:00:00,MRK,David Perdue,Purchase,1001.0,Senate,"$1,001 - $15,000"
7257,2017-10-02 00:00:00,2017-09-27 00:00:00,MRK,David Perdue,Purchase,1001.0,Senate,"$1,001 - $15,000"
7258,2017-12-06 00:00:00,2017-09-27 00:00:00,MRK,David Perdue,Purchase,1001.0,Senate,"$1,001 - $15,000"
7259,2017-10-02 00:00:00,2017-09-26 00:00:00,MRK,David Perdue,Purchase,1001.0,Senate,"$1,001 - $15,000"
7260,2017-12-06 00:00:00,2017-09-26 00:00:00,MRK,David Perdue,Purchase,1001.0,Senate,"$1,001 - $15,000"
7261,2017-10-02 00:00:00,2017-09-22 00:00:00,MRK,David Perdue,Purchase,15001.0,Senate,"$15,001 - $50,000"
7262,2017-12-06 00:00:00,2017-09-22 00:00:00,MRK,David Perdue,Purchase,15001.0,Senate,"$15,001 - $50,000"
7263,2017-10-02 00:00:00,2017-09-21 00:00:00,MRK,David Perdue,Purchase,1001.0,Senate,"$1,001 - $15,000"
7264,2017-12-06 00:00:00,2017-09-21 00:00:00,MRK,David Perdue,Purchase,1001.0,Senate,"$1,001 - $15,000"
7265,2017-12-06 00:00:00,2017-09-12 00:00:00,MRK,David Perdue,Purchase,1001.0,Senate,"$1,001 - $15,000"
7266,2017-10-02 00:00:00,2017-09-12 00:00:00,MRK,David Perdue,Purchase,1001.0,Senate,"$1,001 - $15,000"
7267,2017-10-02 00:00:00,2017-09-11 00:00:00,MRK,David Perdue,Purchase,1001.0,Senate,"$1,001 - $15,000"
7268,2017-12-06 00:00:00,2017-09-11 00:00:00,MRK,David Perdue,Purchase,1001.0,Senate,"$1,001 - $15,000"
7269,2017-12-06 00:00:00,2017-09-08 00:00:00,MRK,David Perdue,Purchase,15001.0,Senate,"$15,001 - $50,000"
7270,2017-10-02 00:00:00,2017-09-08 00:00:00,MRK,David Perdue,Purchase,15001.0,Senate,"$15,001 - $50,000"
7271,2017-10-16 00:00:00,2017-09-05 00:00:00,MRK,Shelley Moore Capito,Purchase,1001.0,Senate,"$1,001 - $15,000"
7272,2017-06-22 00:00:00,2017-06-15 00:00:00,MRK,Patty Murray,Sale,1001.0,Senate,"$1,001 - $15,000"
7273,2017-03-21 00:00:00,2017-03-16 00:00:00,MRK,Patty Murray,Purchase,1001.0,Senate,"$1,001 - $15,000"
7274,2017-01-25 00:00:00,2017-01-12 00:00:00,MRK,John Hoeven,Sale,50001.0,Senate,"$50,001 - $100,000"
7275,2016-02-08 00:00:00,2016-01-28 00:00:00,MRK,John Hoeven,Purchase,50001.0,Senate,"$50,001 - $100,000"
7276,2016-08-11 00:00:00,2016-01-14 00:00:00,MRK,Sheldon Whitehouse,Purchase,1001.0,Senate,"$1,001 - $15,000"
7277,2016-01-20 00:00:00,2016-01-14 00:00:00,MRK,Sheldon Whitehouse,Purchase,1001.0,Senate,"$1,001 - $15,000"
7278,2021-08-09 00:00:00,2021-07-22 00:00:00,MRNA, Josh Gottheimer,Sale,1001.0,Representatives,"$1,001-$15,000"
7279,2021-04-21 00:00:00,2021-03-15 00:00:00,MRNA, Josh Gottheimer,Sale,1001.0,Representatives,"$1,001-$15,000"
7280,2021-04-21 00:00:00,2021-01-29 00:00:00,MRNA, Marie Newman,Sale,15001.0,Representatives,"$15,001-$50,000"
7281,2021-04-21 00:00:00,2021-01-29 00:00:00,MRNA, Marie Newman,Sale,1001.0,Representatives,"$1,001-$15,000"
7282,2021-04-15 00:00:00,2021-01-29 00:00:00,MRNA, Marie Newman,Sale,15001.0,Representatives,"$15,001-$50,000"
7283,2021-04-15 00:00:00,2021-01-29 00:00:00,MRNA, Marie Newman,Sale,1001.0,Representatives,"$1,001-$15,000"
7284,2021-02-13 00:00:00,2021-01-22 00:00:00,MRNA,Marie Newman,Sale,1001.0,Representatives,"$1,001-$15,000"
7285,2021-02-13 00:00:00,2021-01-22 00:00:00,MRNA,Marie Newman,Purchase,1001.0,Representatives,"$1,001-$15,000"
7286,2021-02-13 00:00:00,2021-01-14 00:00:00,MRNA,Marie Newman,Purchase,1001.0,Representatives,"$1,001-$15,000"
7287,2021-02-13 00:00:00,2021-01-08 00:00:00,MRNA,Marie Newman,Sale,1001.0,Representatives,"$1,001-$15,000"
7288,2021-02-13 00:00:00,2021-01-08 00:00:00,MRNA,Marie Newman,Sale,15001.0,Representatives,"$15,001-$50,000"
7289,2020-06-10 00:00:00,2020-05-22 00:00:00,MRNA, Josh Gottheimer,Sale,1001.0,Representatives,"$1,001-$15,000"
7290,2019-12-20 00:00:00,2019-12-19 00:00:00,MRO, Bob Gibbs,Sale,1001.0,Representatives,"$1,001-$15,000"
7291,2021-11-21 00:00:00,2021-11-15 00:00:00,MRVL, Bob Gibbs,Sale,15001.0,Representatives,"$15,001-$50,000"
7292,2021-09-23 00:00:00,2021-06-09 00:00:00,MRVL, Thomas Suozzi,Purchase,1001.0,Representatives,"$1,001-$15,000"
7293,2021-09-23 00:00:00,2021-06-04 00:00:00,MRVL, Thomas Suozzi,Sale,1001.0,Representatives,"$1,001-$15,000"
7294,2021-09-23 00:00:00,2021-05-05 00:00:00,MRVL, Thomas Suozzi,Purchase,1001.0,Representatives,"$1,001-$15,000"
7295,2021-05-10 00:00:00,2021-04-21 00:00:00,MRVL, Susie Lee,Exchange,1.0,Representatives,$1.00
7296,2021-09-23 00:00:00,2021-03-01 00:00:00,MRVL, Thomas Suozzi,Purchase,15001.0,Representatives,"$15,001-$50,000"
7297,2021-03-11 00:00:00,2021-02-09 00:00:00,MRVL, Susie Lee,Sale,1001.0,Representatives,"$1,001-$15,000"
7298,2021-09-23 00:00:00,2020-12-18 00:00:00,MRVL, Thomas Suozzi,Purchase,1001.0,Representatives,"$1,001-$15,000"
7299,2021-09-23 00:00:00,2020-11-19 00:00:00,MRVL, Thomas Suozzi,Purchase,15001.0,Representatives,"$15,001-$50,000"
7300,2019-11-06 00:00:00,2019-11-05 00:00:00,MRVL, Bob Gibbs,Purchase,1001.0,Representatives,"$1,001-$15,000"
7301,2019-12-05 00:00:00,2019-10-04 00:00:00,MRVL, Susie Lee,Purchase,1001.0,Representatives,"$1,001-$15,000"
7302,2020-12-02 00:00:00,2020-11-20 00:00:00,MRVL,Thomas R. Carper,Purchase,1001.0,Senate,"$1,001 - $15,000"
7303,2022-02-02 00:00:00,2022-01-14 00:00:00,MS, John Curtis,Purchase,1001.0,Representatives,"$1,001-$15,000"
7304,2022-01-20 00:00:00,2022-01-07 00:00:00,MS, Thomas Suozzi,Sale,50001.0,Representatives,"$50,001-$100,000"
7305,2021-12-01 00:00:00,2021-11-24 00:00:00,MS, Thomas Suozzi,Purchase,100001.0,Representatives,"$100,001-250,000"
7306,2021-06-07 00:00:00,2021-05-13 00:00:00,MS, Donald Sternoff  Beyer Jr,Purchase,15001.0,Representatives,"$15,001-$50,000"
7307,2021-05-25 00:00:00,2021-04-21 00:00:00,MS, Lois Frankel,Purchase,1001.0,Representatives,"$1,001-$15,000"
7308,2021-04-23 00:00:00,2021-04-14 00:00:00,MS, Lois Frankel,Purchase,1001.0,Representatives,"$1,001-$15,000"
7309,2021-04-23 00:00:00,2021-03-26 00:00:00,MS, Lois Frankel,Purchase,1001.0,Representatives,"$1,001-$15,000"
7310,2021-03-26 00:00:00,2021-03-24 00:00:00,MS, Lois Frankel,Purchase,1001.0,Representatives,"$1,001-$15,000"
7311,2021-04-21 00:00:00,2021-03-17 00:00:00,MS, Josh Gottheimer,Purchase,1001.0,Representatives,"$1,001-$15,000"
7312,2021-04-21 00:00:00,2021-03-05 00:00:00,MS, John A. Yarmuth,Sale,1001.0,Representatives,"$1,001-$15,000"
7313,2021-03-10 00:00:00,2021-03-01 00:00:00,MS, Debbie Dingell,Exchange,15001.0,Representatives,"$15,001-$50,000"
7314,2021-03-10 00:00:00,2021-02-23 00:00:00,MS, Josh Gottheimer,Purchase,1001.0,Representatives,"$1,001-$15,000"
7315,2021-03-26 00:00:00,2021-02-17 00:00:00,MS, Lois Frankel,Purchase,1001.0,Representatives,"$1,001-$15,000"
7316,2021-03-16 00:00:00,2021-02-16 00:00:00,MS,Mr. Peter Meijer,Sale,1001.0,Representatives,"$1,001-$15,000"
7317,2021-01-07 00:00:00,2020-12-16 00:00:00,MS, Josh Gottheimer,Purchase,1001.0,Representatives,"$1,001-$15,000"
7318,2020-05-07 00:00:00,2020-04-02 00:00:00,MS, Dean Phillips,Purchase,1001.0,Representatives,"$1,001-$15,000"
7319,2020-05-07 00:00:00,2020-04-02 00:00:00,MS, Dean Phillips,Purchase,1001.0,Representatives,"$1,001-$15,000"
7320,2020-08-13 00:00:00,2020-03-19 00:00:00,MS, David Trone,Purchase,50001.0,Representatives,"$50,001-$100,000"
7321,2020-04-16 00:00:00,2020-03-18 00:00:00,MS, Gilbert Cisneros,Purchase,1001.0,Representatives,"$1,001-$15,000"
7322,2019-12-09 00:00:00,2019-11-01 00:00:00,MS, Josh Gottheimer,Purchase,1001.0,Representatives,"$1,001-$15,000"
7323,2019-09-11 00:00:00,2019-08-14 00:00:00,MS, Gilbert Cisneros,Sale,1001.0,Representatives,"$1,001-$15,000"
7324,2019-09-16 00:00:00,2019-08-13 00:00:00,MS, Dean Phillips,Sale,1001.0,Representatives,"$1,001-$15,000"
7325,2019-04-04 00:00:00,2019-03-25 00:00:00,MS, Bill Flores,Purchase,1001.0,Representatives,"$1,001-$15,000"
7326,2019-04-16 00:00:00,2019-03-14 00:00:00,MS, Gilbert Cisneros,Purchase,1001.0,Representatives,"$1,001-$15,000"
7327,2018-11-16 00:00:00,2018-10-22 00:00:00,MS, Josh Gottheimer,Sale,1001.0,Representatives,"$1,001-$15,000"
7328,2018-10-18 00:00:00,2018-10-10 00:00:00,MS, Judy Chu,Sale,15001.0,Representatives,"$15,001-$50,000"
7329,2018-09-29 00:00:00,2018-08-06 00:00:00,MS, Gary Palmer,Purchase,1001.0,Representatives,"$1,001-$15,000"
7330,2018-09-29 00:00:00,2017-07-31 00:00:00,MS, Gary Palmer,Purchase,1001.0,Representatives,"$1,001-$15,000"
7331,2018-05-14 00:00:00,2018-04-24 00:00:00,MS,Shelley Moore Capito,Sale,1001.0,Senate,"$1,001 - $15,000"
7332,2019-05-09 00:00:00,2018-04-24 00:00:00,MS,Shelley Moore Capito,Sale,1001.0,Senate,"$1,001 - $15,000"
7333,2017-06-22 00:00:00,2017-06-15 00:00:00,MS,Patty Murray,Sale,1001.0,Senate,"$1,001 - $15,000"
7334,2017-03-21 00:00:00,2017-03-16 00:00:00,MS,Patty Murray,Purchase,1001.0,Senate,"$1,001 - $15,000"
7335,2019-04-15 00:00:00,2019-03-25 00:00:00,MSA, Nicholas Van Taylor,Sale,1001.0,Representatives,"$1,001-$15,000"
7336,2021-11-18 00:00:00,2021-10-28 00:00:00,MSB, Kim Dr Schrier,Sale,1001.0,Representatives,"$1,001-$15,000"
7337,2019-03-07 00:00:00,2019-02-12 00:00:00,MSB, Virginia Foxx,Sale,15001.0,Representatives,"$15,001-$50,000"
7338,2019-02-05 00:00:00,2019-01-28 00:00:00,MSB, Virginia Foxx,Purchase,15001.0,Representatives,"$15,001-$50,000"
7339,2021-07-13 00:00:00,2021-06-17 00:00:00,MSCI, Susie Lee,Sale,1001.0,Representatives,"$1,001-$15,000"
7340,2021-04-01 00:00:00,2021-03-18 00:00:00,MSCI, Donald Sternoff  Beyer Jr,Sale,1001.0,Representatives,"$1,001-$15,000"
7341,2021-03-16 00:00:00,2021-02-16 00:00:00,MSCI,Mr. Peter Meijer,Sale,1001.0,Representatives,"$1,001-$15,000"
7342,2021-01-11 00:00:00,2020-12-22 00:00:00,MSCI, Susie Lee,Purchase,1001.0,Representatives,"$1,001-$15,000"
7343,2021-01-01 00:00:00,2020-12-03 00:00:00,MSCI, Donald Sternoff  Beyer Jr,Purchase,1001.0,Representatives,"$1,001-$15,000"
7344,2020-11-05 00:00:00,2020-10-09 00:00:00,MSCI, Gilbert Cisneros,Sale,1001.0,Representatives,"$1,001-$15,000"
7345,2020-08-09 00:00:00,2020-07-14 00:00:00,MSCI, Donald Sternoff Beyer Jr,Sale,15001.0,Representatives,"$15,001-$50,000"
7346,2020-05-31 00:00:00,2020-05-07 00:00:00,MSCI, Donald Sternoff Beyer Jr,Sale,1001.0,Representatives,"$1,001-$15,000"
7347,2020-05-31 00:00:00,2020-05-01 00:00:00,MSCI, Donald Sternoff Beyer Jr,Sale,1001.0,Representatives,"$1,001-$15,000"
7348,2020-05-09 00:00:00,2020-04-28 00:00:00,MSCI, Donald Sternoff Beyer Jr,Sale,1001.0,Representatives,"$1,001-$15,000"
7349,2020-05-12 00:00:00,2020-04-28 00:00:00,MSCI, Donald Sternoff Beyer Jr,Sale,1001.0,Representatives,"$1,001-$15,000"
7350,2020-05-09 00:00:00,2020-04-28 00:00:00,MSCI, Donald Sternoff Beyer Jr,Sale,1001.0,Representatives,"$1,001-$15,000"
7351,2020-05-12 00:00:00,2020-04-28 00:00:00,MSCI, Donald Sternoff Beyer Jr,Sale,1001.0,Representatives,"$1,001-$15,000"
7352,2020-05-13 00:00:00,2020-04-16 00:00:00,MSCI, Gilbert Cisneros,Sale,1001.0,Representatives,"$1,001-$15,000"
7353,2020-05-13 00:00:00,2020-04-16 00:00:00,MSCI, Gilbert Cisneros,Sale,1001.0,Representatives,"$1,001-$15,000"
7354,2020-02-18 00:00:00,2020-01-29 00:00:00,MSCI, Gilbert Cisneros,Sale,1001.0,Representatives,"$1,001-$15,000"
7355,2020-02-18 00:00:00,2020-01-28 00:00:00,MSCI, Gilbert Cisneros,Sale,1001.0,Representatives,"$1,001-$15,000"
7356,2020-02-22 00:00:00,2020-01-27 00:00:00,MSCI, Donald Sternoff Beyer Jr,Purchase,1001.0,Representatives,"$1,001-$15,000"
7357,2020-02-22 00:00:00,2020-01-10 00:00:00,MSCI, Donald Sternoff Beyer Jr,Purchase,1001.0,Representatives,"$1,001-$15,000"
7358,2020-01-10 00:00:00,2019-12-24 00:00:00,MSCI, Gilbert Cisneros,Sale,1001.0,Representatives,"$1,001-$15,000"
7359,2020-01-02 00:00:00,2019-12-23 00:00:00,MSCI, Donald Sternoff Beyer Jr,Purchase,1001.0,Representatives,"$1,001-$15,000"
7360,2019-12-14 00:00:00,2019-12-10 00:00:00,MSCI, Donald Sternoff Beyer Jr,Purchase,1001.0,Representatives,"$1,001-$15,000"
7361,2019-12-14 00:00:00,2019-11-22 00:00:00,MSCI, Donald Sternoff Beyer Jr,Purchase,1001.0,Representatives,"$1,001-$15,000"
7362,2019-12-14 00:00:00,2019-11-19 00:00:00,MSCI, Donald Sternoff Beyer Jr,Purchase,1001.0,Representatives,"$1,001-$15,000"
7363,2019-12-05 00:00:00,2019-10-10 00:00:00,MSCI, Susie Lee,Purchase,1001.0,Representatives,"$1,001-$15,000"
7364,2019-10-16 00:00:00,2019-09-10 00:00:00,MSCI, Gilbert Cisneros,Sale,1001.0,Representatives,"$1,001-$15,000"
7365,2019-05-09 00:00:00,2019-04-23 00:00:00,MSCI, Susie Lee,Sale,1001.0,Representatives,"$1,001-$15,000"
7366,2019-04-08 00:00:00,2019-03-20 00:00:00,MSCI, Susie Lee,Sale,1001.0,Representatives,"$1,001-$15,000"
7367,2019-01-11 00:00:00,2018-12-07 00:00:00,MSCI, Thomas Macarthur,Sale,15001.0,Representatives,"$15,001-$50,000"
7368,2018-07-10 00:00:00,2018-06-07 00:00:00,MSCI, Thomas Macarthur,Purchase,15001.0,Representatives,"$15,001-$50,000"
7369,2022-02-04 00:00:00,2022-01-05 00:00:00,MSFT, Virginia Foxx,Purchase,15001.0,Representatives,"$15,001-$50,000"
7370,2022-01-08 00:00:00,2022-01-04 00:00:00,MSFT, Deborah K. Ross,Sale,1001.0,Representatives,"$1,001-$15,000"
7371,2022-02-11 00:00:00,2021-12-31 00:00:00,MSFT, Kathy Manning,Sale,1001.0,Representatives,"$1,001-$15,000"
7372,2022-01-08 00:00:00,2021-12-09 00:00:00,MSFT, Deborah K. Ross,Sale,1001.0,Representatives,"$1,001-$15,000"
7373,2022-01-11 00:00:00,2021-12-09 00:00:00,MSFT, Kevin Hern,Purchase,1001.0,Representatives,"$1,001-$15,000"
7374,2022-01-10 00:00:00,2021-12-06 00:00:00,MSFT, Josh Gottheimer,Sale,1001.0,Representatives,"$1,001-$15,000"
7375,2021-12-31 00:00:00,2021-12-02 00:00:00,MSFT, Michael C. Burgess,Purchase,1001.0,Representatives,"$1,001-$15,000"
7376,2021-12-01 00:00:00,2021-11-24 00:00:00,MSFT, Thomas Suozzi,Purchase,50001.0,Representatives,"$50,001-$100,000"
7377,2021-11-15 00:00:00,2021-10-28 00:00:00,MSFT, Josh Gottheimer,Purchase,15001.0,Representatives,"$15,001-$50,000"
7378,2021-11-15 00:00:00,2021-10-19 00:00:00,MSFT, Josh Gottheimer,Purchase,1001.0,Representatives,"$1,001-$15,000"
7379,2021-10-29 00:00:00,2021-10-18 00:00:00,MSFT, Suzan K. Delbene,Sale,5000000.0,Representatives,">$5,000,000"
7380,2021-10-14 00:00:00,2021-09-16 00:00:00,MSFT, Katherine M. Clark,Sale,1001.0,Representatives,"$1,001-$15,000"
7381,2021-10-07 00:00:00,2021-09-09 00:00:00,MSFT, Kevin Hern,Purchase,1001.0,Representatives,"$1,001-$15,000"
7382,2022-02-11 00:00:00,2021-09-08 00:00:00,MSFT, Pete Sessions,Purchase,1001.0,Representatives,"$1,001-$15,000"
7383,2021-10-15 00:00:00,2021-09-03 00:00:00,MSFT, Suzan K. Delbene,Sale,5000000.0,Representatives,">$5,000,000"
7384,2021-09-15 00:00:00,2021-08-31 00:00:00,MSFT, Suzan K. Delbene,Purchase,5000000.0,Representatives,">$5,000,000"
7385,2021-09-15 00:00:00,2021-08-30 00:00:00,MSFT, Suzan K. Delbene,Purchase,250001.0,Representatives,"$250,001-$1,000,000"
7386,2022-02-11 00:00:00,2021-08-19 00:00:00,MSFT, Pete Sessions,Purchase,1001.0,Representatives,"$1,001-$15,000"
7387,2021-09-08 00:00:00,2021-08-06 00:00:00,MSFT, Marie Newman,Purchase,1001.0,Representatives,"$1,001-$15,000"
7388,2021-08-15 00:00:00,2021-07-27 00:00:00,MSFT, Katherine M. Clark,Purchase,1001.0,Representatives,"$1,001-$15,000"
7389,2021-08-15 00:00:00,2021-07-27 00:00:00,MSFT, Katherine M. Clark,Purchase,1001.0,Representatives,"$1,001-$15,000"
7390,2021-09-15 00:00:00,2021-07-21 00:00:00,MSFT, Kevin Hern,Purchase,100001.0,Representatives,"$100,001-250,000"
7391,2021-08-06 00:00:00,2021-07-02 00:00:00,MSFT, Suzan K. Delbene,Purchase,1001.0,Representatives,"$1,001-$15,000"
7392,2021-07-14 00:00:00,2021-06-25 00:00:00,MSFT, Kevin Hern,Purchase,250001.0,Representatives,"$250,001-$1,000,000"
7393,2021-07-14 00:00:00,2021-06-25 00:00:00,MSFT, Kevin Hern,Purchase,100001.0,Representatives,"$100,001-250,000"
7394,2021-07-06 00:00:00,2021-06-22 00:00:00,MSFT, John Curtis,Sale,1001.0,Representatives,"$1,001-$15,000"
7395,2021-07-15 00:00:00,2021-06-22 00:00:00,MSFT, Josh Gottheimer,Purchase,50001.0,Representatives,"$50,001-$100,000"
7396,2021-07-02 00:00:00,2021-06-21 00:00:00,MSFT, Patrick Fallon,Sale,100001.0,Representatives,"$100,001-250,000"
7397,2021-07-04 00:00:00,2021-06-18 00:00:00,MSFT, Donald Sternoff  Beyer Jr,Sale,1001.0,Representatives,"$1,001-$15,000"
7398,2021-07-14 00:00:00,2021-06-10 00:00:00,MSFT, Kevin Hern,Purchase,1001.0,Representatives,"$1,001-$15,000"
7399,2021-09-23 00:00:00,2021-06-04 00:00:00,MSFT, Thomas Suozzi,Sale,15001.0,Representatives,"$15,001-$50,000"
7400,2021-07-02 00:00:00,2021-05-26 00:00:00,MSFT, Patrick Fallon,Sale,1001.0,Representatives,"$1,001-$15,000"
7401,2021-07-02 00:00:00,2021-05-26 00:00:00,MSFT, Patrick Fallon,Purchase,250001.0,Representatives,"$250,001-$1,000,000"
7402,2021-06-15 00:00:00,2021-05-18 00:00:00,MSFT, Josh Gottheimer,Sale,100001.0,Representatives,"$100,001-250,000"
7403,2021-06-15 00:00:00,2021-05-18 00:00:00,MSFT, Josh Gottheimer,Purchase,15001.0,Representatives,"$15,001-$50,000"
7404,2021-06-15 00:00:00,2021-05-18 00:00:00,MSFT, Josh Gottheimer,Purchase,100001.0,Representatives,"$100,001-250,000"
7405,2021-07-17 00:00:00,2021-05-12 00:00:00,MSFT, Blake Moore,Purchase,1001.0,Representatives,"$1,001-$15,000"
7406,2021-05-09 00:00:00,2021-05-03 00:00:00,MSFT, Ed Case,Purchase,50001.0,Representatives,"$50,001-$100,000"
7407,2021-05-03 00:00:00,2021-05-03 00:00:00,MSFT, Pete Sessions,Purchase,1001.0,Representatives,"$1,001-$15,000"
7408,2021-06-10 00:00:00,2021-04-30 00:00:00,MSFT, Marie Newman,Purchase,15001.0,Representatives,"$15,001-$50,000"
7409,2021-05-06 00:00:00,2021-04-30 00:00:00,MSFT, Kathy Manning,Purchase,1001.0,Representatives,"$1,001-$15,000"
7410,2021-07-17 00:00:00,2021-04-30 00:00:00,MSFT, Blake Moore,Purchase,1001.0,Representatives,"$1,001-$15,000"
7411,2021-06-17 00:00:00,2021-04-19 00:00:00,MSFT, Patrick Fallon,Sale,250001.0,Representatives,"$250,001-$1,000,000"
7412,2021-04-27 00:00:00,2021-04-14 00:00:00,MSFT, William R. Keating,Purchase,1001.0,Representatives,"$1,001-$15,000"
7413,2021-04-13 00:00:00,2021-03-31 00:00:00,MSFT, Suzan K. Delbene,Purchase,1001.0,Representatives,"$1,001-$15,000"
7414,2021-07-17 00:00:00,2021-03-26 00:00:00,MSFT, Blake Moore,Purchase,1001.0,Representatives,"$1,001-$15,000"
7415,2021-06-17 00:00:00,2021-03-23 00:00:00,MSFT, Patrick Fallon,Sale,1001.0,Representatives,"$1,001-$15,000"
7416,2021-06-17 00:00:00,2021-03-23 00:00:00,MSFT, Patrick Fallon,Sale,1001.0,Representatives,"$1,001-$15,000"
7417,2021-04-09 00:00:00,2021-03-19 00:00:00,MSFT, Nancy Pelosi,Exercise,1000001.0,Representatives,"$1,000,001-$5,000,000"
7418,2021-04-09 00:00:00,2021-03-19 00:00:00,MSFT, Nancy Pelosi,Exercise,1000001.0,Representatives,"$1,000,001-$5,000,000"
7419,2021-04-27 00:00:00,2021-03-17 00:00:00,MSFT, William R. Keating,Purchase,1001.0,Representatives,"$1,001-$15,000"
7420,2021-04-09 00:00:00,2021-03-11 00:00:00,MSFT, Kevin Hern,Purchase,1001.0,Representatives,"$1,001-$15,000"
7421,2021-04-13 00:00:00,2021-03-04 00:00:00,MSFT, Suzan K. Delbene,Sale,500001.0,Representatives,"$500,001"
7422,2021-07-17 00:00:00,2021-03-04 00:00:00,MSFT, Blake Moore,Purchase,1001.0,Representatives,"$1,001-$15,000"
7423,2021-07-17 00:00:00,2021-02-25 00:00:00,MSFT, Blake Moore,Purchase,1001.0,Representatives,"$1,001-$15,000"
7424,2021-07-17 00:00:00,2021-02-25 00:00:00,MSFT, Blake Moore,Purchase,1001.0,Representatives,"$1,001-$15,000"
7425,2021-03-10 00:00:00,2021-02-25 00:00:00,MSFT, Josh Gottheimer,Sale,1001.0,Representatives,"$1,001-$15,000"
7426,2021-03-08 00:00:00,2021-02-23 00:00:00,MSFT, John Rutherford,Sale,1001.0,Representatives,"$1,001-$15,000"
7427,2021-06-17 00:00:00,2021-02-23 00:00:00,MSFT, Patrick Fallon,Sale,1001.0,Representatives,"$1,001-$15,000"
7428,2021-06-17 00:00:00,2021-02-23 00:00:00,MSFT, Patrick Fallon,Purchase,250001.0,Representatives,"$250,001-$1,000,000"
